CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
41665001,M.A'S FISH & CHIPS PLUS,Brooklyn,508,NOSTRAND AVENUE,11216.0,3479554646,Soul Food,03/26/2019,Violations were cited in the following area(s).,22G,,,13.0,A,03/26/2019,09/18/2019,Cycle Inspection / Re-inspection,40.681456756415,-73.94980489061,303.0,36.0,24500.0,3053009.0,3018430020.0,BK75
41343242,EAST PACIFIC,Staten Island,2655,RICHMOND AVENUE,10314.0,7183702225,Asian,08/28/2019,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,9.0,A,08/28/2019,09/18/2019,Cycle Inspection / Re-inspection,40.582297419955,-74.169052592685,502.0,51.0,27702.0,5039658.0,5024000180.0,SI24
50067224,GREEN LEAFS JUICE BAR,Queens,4151,49TH ST,11104.0,9173964276,"Juice, Smoothies, Fruit Salads",08/24/2017,Violations were cited in the following area(s).,05H,"No facilities available to wash, rinse and sanitize utensils and/or equipment.",Y,38.0,,,09/18/2019,Pre-permit (Operational) / Initial Inspection,40.745935791121,-73.915283371434,402.0,26.0,25301.0,4001144.0,4001340008.0,QN31
40370436,ROSSINI'S,Manhattan,108,EAST   38 STREET,10016.0,2126830135,Italian,02/26/2019,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Y,13.0,A,02/26/2019,09/18/2019,Cycle Inspection / Re-inspection,40.749349425399,-73.978940662754,106.0,4.0,8000.0,1019118.0,1008930082.0,MN20
41459070,NEW WONG RESTAURANT,Manhattan,103,EAST BROADWAY,10002.0,6468789474,Chinese,06/28/2019,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,36.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.713784496016004,-73.99328337925901,103.0,1.0,800.0,1003536.0,1002820026.0,MN27
50052917,MERRIWEATHER,Manhattan,428,HUDSON ST,10014.0,3472165960,Australian,07/16/2018,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Y,27.0,B,07/16/2018,09/18/2019,Cycle Inspection / Re-inspection,40.730629128175,-74.006776055102,102.0,3.0,6700.0,1009777.0,1005830005.0,MN23
40980389,THE GRAFTON PUBLIC HOUSE,Manhattan,126,1 AVENUE,10009.0,2122288580,American,01/02/2018,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Y,38.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.727304498751,-73.98548524784701,103.0,2.0,3200.0,1005817.0,1004350006.0,MN22
50011200,4TH DOWN,Brooklyn,750,GRAND ST,11211.0,9177446522,American,01/02/2019,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,25.0,B,01/02/2019,09/18/2019,Cycle Inspection / Re-inspection,40.711709225138,-73.943040359467,301.0,34.0,49500.0,3069610.0,3027890011.0,BK90
41058228,CHA-AN TEAHOUSE,Manhattan,230,EAST    9 STREET,10003.0,2122288030,Japanese,05/04/2018,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,20.0,B,05/04/2018,09/18/2019,Cycle Inspection / Re-inspection,40.729607674736,-73.98825934821001,103.0,2.0,3800.0,1079132.0,1004640025.0,MN22
50007119,FRANK AND JOE'S DELI,Bronx,3639,E TREMONT AVE,10465.0,7188282858,Delicatessen,02/01/2017,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,11.0,A,02/01/2017,09/18/2019,Cycle Inspection / Re-inspection,40.82822130941,-73.823909941754,210.0,13.0,16200.0,2076662.0,2054270005.0,BX52
50052444,NEW GOLDEN PLACE,Brooklyn,486,KINGS HWY,11223.0,7183821999,Chinese,09/03/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,8.0,A,09/03/2019,09/18/2019,Cycle Inspection / Initial Inspection,40.604223379438,-73.971758876462,315.0,47.0,41401.0,3178561.0,3066810116.0,BK25
50008347,THE GREY DOG,Manhattan,49,CARMINE ST,10014.0,2124620041,American,05/26/2017,No violations were recorded at the time of this inspection.,,,,0.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.729926607476,-74.00373797592499,102.0,3.0,6700.0,1083525.0,1005860042.0,MN23
50069094,GARNACHAS Y JUGOS DELI,Brooklyn,1257,36TH ST,11218.0,6469723424,Sandwiches/Salads/Mixed Buffet,05/30/2018,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Y,29.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.642754461932,-73.985384800302,312.0,39.0,49600.0,3123739.0,3053080037.0,BK41
50050931,DARLING'S,Brooklyn,242,HIMROD ST,11237.0,9176280887,American,08/22/2019,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",N,17.0,B,08/22/2019,09/18/2019,Cycle Inspection / Re-inspection,40.700150806778005,-73.9197849459,304.0,37.0,43100.0,3074801.0,3032790008.0,BK77
41700837,NEW JU FENG CHINESE RESTAURANT,Brooklyn,2809,NOSTRAND AVENUE,11229.0,7182529865,Chinese,01/04/2017,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",N,5.0,A,01/04/2017,09/18/2019,Cycle Inspection / Initial Inspection,40.615615364848,-73.944732713813,318.0,45.0,64400.0,3211397.0,3076920094.0,BK45
41222296,CHARLESTON,Brooklyn,174,BEDFORD AVENUE,11249.0,7185999599,American,10/25/2018,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Y,21.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.718061397734,-73.957489924582,301.0,33.0,55300.0,3061926.0,3023190022.0,BK73
41581429,DAVID'S BAGELS,Manhattan,273,1 AVENUE,10003.0,2127802308,American,12/17/2018,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Y,25.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.732431170476,-73.981644979606,106.0,2.0,4800.0,1020425.0,1009220024.0,MN21
40762618,BURGER KING,Brooklyn,1412,MYRTLE AVENUE,11237.0,7184431001,Hamburgers,04/04/2019,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,12.0,A,04/04/2019,09/18/2019,Cycle Inspection / Re-inspection,40.698750262888,-73.91877684756601,304.0,37.0,43100.0,3075414.0,3032980025.0,BK77
41545050,PATRICIA'S,Bronx,1082,MORRIS PARK AVENUE,10461.0,7184099069,Italian,09/13/2016,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,10.0,A,09/13/2016,09/18/2019,Cycle Inspection / Initial Inspection,40.8493095734,-73.853536926578,211.0,13.0,25400.0,2045008.0,2041080004.0,BX37
41585338,MY BUBBLY TEA,Manhattan,55B,BAYARD STREET,10013.0,2126083688,"Juice, Smoothies, Fruit Salads",01/14/2019,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,13.0,A,01/14/2019,09/18/2019,Cycle Inspection / Initial Inspection,40.715192727142,-73.997294536845,103.0,1.0,2900.0,1001795.0,1001630027.0,MN27
40401000,DOWNTOWN BAKERY II MEXICAN FOOD,Manhattan,69,1 AVENUE,10003.0,2122541757,Mexican,10/03/2017,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,18.0,B,10/03/2017,09/18/2019,Cycle Inspection / Re-inspection,40.725380589145004,-73.986910764439,103.0,2.0,3800.0,1006217.0,1004460035.0,MN22
50071400,TUSCANY STEAKHOUSE,Manhattan,117,W 58TH ST,10019.0,7189182684,Steak,12/18/2017,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,17.0,,,09/18/2019,Pre-permit (Non-operational) / Initial Inspection,40.765312662146,-73.977451881902,105.0,4.0,13700.0,1023753.0,1010110025.0,MN17
50005543,LAS PALMAS RESTAURANT,Manhattan,3891,BROADWAY,10032.0,9175210349,Mexican,05/04/2017,Violations were cited in the following area(s).,04K,Evidence of rats or live rats present in facility's food and/or non-food areas.,Y,12.0,A,05/04/2017,09/18/2019,Cycle Inspection / Re-inspection,40.837531187934,-73.942346761471,112.0,7.0,24500.0,1063363.0,1021370080.0,MN36
41594415,FOUR & TWENTY BLACKBIRDS,Brooklyn,439,3 AVENUE,11215.0,7184992917,Bakery,08/12/2019,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Y,22.0,B,08/12/2019,09/18/2019,Cycle Inspection / Re-inspection,40.672146088852,-73.99043247059,306.0,39.0,12100.0,3330546.0,3009970001.0,BK37
50068270,T ROOM/SECRET SIDE GARDEN/THE CORNER RESTAURANT SPACE,Brooklyn,85,FLATBUSH AVENUE EXT,11201.0,7183299537,American,07/12/2019,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Y,29.0,C,07/12/2019,09/18/2019,Cycle Inspection / Re-inspection,40.696461427845,-73.98472385362899,302.0,33.0,1500.0,3418103.0,3001207503.0,BK38
41552592,HAPPY GARDEN,Brooklyn,402,HENRY STREET,11201.0,7186258583,Chinese,06/19/2017,Violations were cited in the following area(s).,20A,Food allergy information poster not conspicuously posted where food is being prepared or processed by food workers.,N,,,,09/18/2019,Administrative Miscellaneous / Initial Inspection,40.687448590219,-73.997836533494,306.0,39.0,4900.0,3003314.0,3003050032.0,BK33
50036114,LUCKY STRIKE,Manhattan,59,GRAND ST,10013.0,2129410772,American,05/02/2017,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140º F to 70º F or less within 2 hours, and from 70º F to 41º F or less within 4 additional hours.",Y,12.0,A,05/02/2017,09/18/2019,Cycle Inspection / Re-inspection,40.722211078651,-74.003445320601,102.0,1.0,4700.0,1002965.0,1002280025.0,MN24
41180240,SPARKY'S DELI,Queens,2828,COLLEGE POINT BOULEVARD,11354.0,7188864496,Delicatessen,02/21/2019,Violations were cited in the following area(s).,04C,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Y,30.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.772184294023,-73.844738998999,407.0,19.0,90700.0,4308649.0,4043190010.0,QN23
41063946,V CAFE,Manhattan,345,GREENWICH STREET,10013.0,2124315888,Vietnamese/Cambodian/Malaysia,05/03/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,2.0,A,05/03/2017,09/18/2019,Cycle Inspection / Re-inspection,40.718414640133,-74.010458024417,101.0,1.0,3900.0,1002030.0,1001807507.0,MN24
50058017,YONG KANG STREET,Brooklyn,5100,KINGS PLZ,11234.0,7183380200,Chinese,10/31/2018,Violations were cited in the following area(s).,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,N,38.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.609928854538005,-73.922281617072,318.0,46.0,69800.0,3326830.0,3084700055.0,BK45
41647521,ROCKAWAY ROTI SHOP,Queens,12221,ROCKAWAY BOULEVARD,11420.0,7186598844,Caribbean,04/04/2019,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Y,27.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.675659941984,-73.81576290669899,410.0,28.0,16800.0,4000000.0,4116790009.0,QN55
50001483,CROWN FRIED CHICKEN,Queens,701,SENECA AVE,11385.0,7184971200,Chicken,06/23/2016,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Y,13.0,A,06/23/2016,09/18/2019,Cycle Inspection / Re-inspection,40.702743654839004,-73.9075698334,405.0,34.0,54900.0,4082642.0,4034580011.0,QN20
41053864,LACEY'S BRIDGE TAVERN,Staten Island,75,INNIS STREET,10302.0,7182737514,American,07/20/2017,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,33.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.6338880893,-74.143181815335,501.0,49.0,21300.0,5026078.0,5011210023.0,SI28
41253552,KAIETEUR RESTAURANT,Queens,8712,LEFFERTS BOULEVARD,11418.0,7188500787,Caribbean,10/17/2018,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,45.0,C,10/17/2018,09/18/2019,Cycle Inspection / Re-inspection,40.699576275145,-73.83069575713101,409.0,29.0,12200.0,4442217.0,4093280010.0,QN54
41642333,242 CAFE BAKERY,Manhattan,242,CANAL STREET,10013.0,2123432505,Chinese,12/04/2018,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Y,37.0,C,12/04/2018,09/18/2019,Cycle Inspection / Re-inspection,40.71812417148,-74.000129867965,101.0,1.0,3100.0,1002361.0,1001970025.0,MN24
41208221,DUNKIN',Staten Island,2704,HYLAN BOULEVARD,10306.0,7183517193,Donuts,10/24/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,5.0,A,10/24/2017,09/18/2019,Cycle Inspection / Re-inspection,40.56636074302,-74.113872039258,502.0,50.0,12806.0,5107585.0,5039830013.0,SI25
50018008,PHO SAIGON,Manhattan,987,1ST AVE,10022.0,2126886888,Vietnamese/Cambodian/Malaysia,07/03/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,33.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.756523330784,-73.964229545987,106.0,5.0,10800.0,1085120.0,1013470023.0,MN19
50062487,MUGHLAI,Manhattan,6,CLINTON ST,10002.0,2125332828,Indian,02/19/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,12.0,A,02/19/2019,09/18/2019,Cycle Inspection / Initial Inspection,40.721103873719,-73.984003877637,103.0,2.0,2201.0,1004264.0,1003500050.0,MN28
